node,betweeness_centrality,node_type
Neutrophil degranulation,0.0,pathway
PDIA4,0.0,gene/protein
cytokine-mediated signaling pathway,0.0,biological_process
negative regulation of apoptotic process,0.0,biological_process
neuron apoptotic process,0.0,biological_process
endocytosis,0.0,biological_process
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,0.0,pathway
Interleukin-4 and Interleukin-13 signaling,0.0,pathway
The NLRP1 inflammasome,0.0,pathway
Methylation,0.0,pathway
STAT5 activation downstream of FLT3 ITD mutants,0.0,pathway
fertilization,0.0,biological_process
steroid catabolic process,0.0,biological_process
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.0,biological_process
ATXN3,0.0,gene/protein
DNM1L,0.0,gene/protein
NMNAT2,0.0,gene/protein
omega-hydroxylase P450 pathway,0.0,biological_process
RAS processing,0.0,pathway
regulation of fever generation,0.0,biological_process
SLA,0.0,gene/protein
posterior midgut development,0.0,biological_process
EXOC5,0.0,gene/protein
sensory perception of pain,0.0,biological_process
positive regulation of urine volume,0.0,biological_process
vasodilation,0.0,biological_process
KNTC1,0.0,gene/protein
EIF2B5,0.0,gene/protein
Peptide ligand-binding receptors,0.0,pathway
G alpha (q) signalling events,0.0,pathway
positive regulation of superoxide anion generation,0.0,biological_process
Cerebral hemorrhage,0.0,effect/phenotype
SPRY2,0.0,gene/protein
NUMBL,0.0,gene/protein
positive regulation of interleukin-6 production,0.0,biological_process
response to activity,0.0,biological_process
SOX10,0.0,gene/protein
superoxide anion generation,0.0,biological_process
electron transport chain,0.0,biological_process
FOXI2,0.0,gene/protein
CYP4V2,0.0,gene/protein
SCP2,0.0,gene/protein
NRP1,0.0,gene/protein
ARFGEF1,0.0,gene/protein
negative regulation of neuron maturation,0.0,biological_process
IARS1,0.0,gene/protein
SNRPD2,0.0,gene/protein
CLTCL1,0.0,gene/protein
LRRK1,0.0,gene/protein
RGS4,0.0,gene/protein
ANKRD13A,0.0,gene/protein
BCAP31,0.0,gene/protein
positive regulation of penile erection,0.0,biological_process
enteric smooth muscle cell differentiation,0.0,biological_process
GNA11,0.0,gene/protein
PSEN2,0.0,gene/protein
PFKL,0.0,gene/protein
DNAJC13,0.0,gene/protein
MAPKAPK3,0.0,gene/protein
SNX4,0.0,gene/protein
EXOC4,0.0,gene/protein
TMCO3,0.0,gene/protein
RAD9A,0.0,gene/protein
NCF1,0.0,gene/protein
RHBDD2,0.0,gene/protein
TPT1,0.0,gene/protein
WASL,0.0,gene/protein
SHC4,0.0,gene/protein
SH2D1A,0.0,gene/protein
histamine secretion,0.0,biological_process
cellular response to hypoxia,0.0,biological_process
AIP,0.0,gene/protein
RAD21,0.0,gene/protein
CARD9,0.0,gene/protein
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),0.0,pathway
phospholipase C-activating G protein-coupled receptor signaling pathway,0.0,biological_process
Aflatoxin activation and detoxification,0.0,pathway
response to estradiol,0.0,biological_process
cellular response to cadmium ion,0.0,biological_process
methylation,0.0,biological_process
drug metabolic process,0.0,biological_process
RTN4,0.0,gene/protein
oxidative demethylation,0.0,biological_process
ECPAS,0.0,gene/protein
XPO7,0.0,gene/protein
DNAJA1,0.0,gene/protein
FKBP8,0.0,gene/protein
positive regulation of renal sodium excretion,0.0,biological_process
cell surface receptor signaling pathway,0.0,biological_process
STIP1,0.0,gene/protein
PPHLN1,0.0,gene/protein
cellular response to organic cyclic compound,0.0,biological_process
CD2BP2,0.0,gene/protein
CLASP1,0.0,gene/protein
HNMT,0.0,gene/protein
G alpha (12/13) signalling events,0.0,pathway
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,0.0,pathway
G beta:gamma signalling through CDC42,0.0,pathway
CIDEB,0.0,gene/protein
G alpha (s) signalling events,0.0,pathway
RFX6,0.0,gene/protein
NEU4,0.0,gene/protein
TRIM15,0.0,gene/protein
SMYD5,0.0,gene/protein
ALG11,0.0,gene/protein
MED7,0.0,gene/protein
CBY3,0.0,gene/protein
MGST2,0.0,gene/protein
STX16,0.0,gene/protein
SOX30,0.0,gene/protein
positive regulation of JUN kinase activity,0.0,biological_process
positive regulation of vascular associated smooth muscle cell proliferation,0.0,biological_process
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,0.0,biological_process
CELA3B,0.0,gene/protein
NUCKS1,0.0,gene/protein
RCAN2,0.0,gene/protein
UGT1A9,0.0,gene/protein
GNGT2,0.0,gene/protein
SLC28A1,0.0,gene/protein
Focal-onset seizure,0.0,effect/phenotype
VCP,0.0,gene/protein
hepatocyte differentiation,0.0,biological_process
signal transduction involved in regulation of gene expression,0.0,biological_process
cholesterol homeostasis,0.0,biological_process
phospholipid homeostasis,0.0,biological_process
"positive regulation of transcription, DNA-templated",0.0,biological_process
lipid metabolic process,0.0,biological_process
Seizure,0.0,effect/phenotype
ANP32B,0.0,gene/protein
Regulation of gene expression in beta cells,0.0,pathway
IST1,0.0,gene/protein
lipid homeostasis,0.0,biological_process
negative regulation of cell growth,0.0,biological_process
Glucagon-type ligand receptors,0.0,pathway
TSSK3,0.0,gene/protein
RAB17,0.0,gene/protein
DLGAP4,0.0,gene/protein
SEBOX,0.0,gene/protein
cell volume homeostasis,0.0,biological_process
G beta:gamma signalling through PLC beta,0.0,pathway
regulation of phospholipid metabolic process,0.0,biological_process
NR2F2,0.0,gene/protein
SHB,0.0,gene/protein
MTX1,0.0,gene/protein
head development,0.0,biological_process
SLC10A1,0.0,gene/protein
SYNGR4,0.0,gene/protein
ABCC9,0.0,gene/protein
JAGN1,0.0,gene/protein
AFMID,0.0,gene/protein
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",0.0,pathway
G alpha (i) signalling events,0.0,pathway
MYH7,0.0,gene/protein
SLC36A3,0.0,gene/protein
LIME1,0.0,gene/protein
GNG2,0.0,gene/protein
regulation of triglyceride metabolic process,0.0,biological_process
GIPC2,0.0,gene/protein
CITED2,0.0,gene/protein
LAMA5,0.0,gene/protein
Vasopressin regulates renal water homeostasis via Aquaporins,0.0,pathway
Thrombin signalling through proteinase activated receptors (PARs),0.0,pathway
Presynaptic function of Kainate receptors,0.0,pathway
TMEM147,0.0,gene/protein
middle ear morphogenesis,0.0,biological_process
response to ozone,0.0,biological_process
MTIF3,0.0,gene/protein
HRK,0.0,gene/protein
KEAP1,0.0,gene/protein
UHRF2,0.0,gene/protein
ZAP70,0.0,gene/protein
PTCH1,0.0,gene/protein
ANTXR1,0.0,gene/protein
CMTM8,0.0,gene/protein
positive regulation of NIK/NF-kappaB signaling,0.0,biological_process
response to nicotine,0.0,biological_process
BNIP5,0.0,gene/protein
GIMAP5,0.0,gene/protein
ITPR1,0.0,gene/protein
negative regulation of gene expression,0.0,biological_process
ovarian follicle development,0.0,biological_process
SOCS4,0.0,gene/protein
positive regulation of heart rate,0.0,biological_process
vasoconstriction,0.0,biological_process
positive regulation of smooth muscle contraction,0.0,biological_process
EDRF1,0.0,gene/protein
GORAB,0.0,gene/protein
VAV1,0.0,gene/protein
innate immune response,0.0,biological_process
MOB4,0.0,gene/protein
NLRP1,0.0,gene/protein
CFLAR,0.0,gene/protein
PLD2,0.0,gene/protein
TRAF2,0.0,gene/protein
KCNJ4,0.0,gene/protein
PTPN20,0.0,gene/protein
Allodynia,0.0,effect/phenotype
Bradycardia,0.0,effect/phenotype
HSPH1,0.0,gene/protein
DOK2,0.0,gene/protein
RIN2,0.0,gene/protein
CNOT9,0.0,gene/protein
DNAJC4,0.0,gene/protein
DCBLD2,0.0,gene/protein
BAIAP2,0.0,gene/protein
ZHX1,0.0,gene/protein
positive regulation of neutrophil chemotaxis,0.0,biological_process
TJAP1,0.0,gene/protein
positive regulation of cell size,0.0,biological_process
regulation of glucose metabolic process,0.0,biological_process
regulation of cholesterol metabolic process,0.0,biological_process
XPO1,0.0,gene/protein
KHNYN,0.0,gene/protein
cartilage development,0.0,biological_process
response to testosterone,0.0,biological_process
cellular response to interleukin-1,0.0,biological_process
response to leptin,0.0,biological_process
KRTAP10-8,0.0,gene/protein
positive regulation of MAP kinase activity,0.0,biological_process
negative regulation of transcription by RNA polymerase II,0.0,biological_process
Cardiomegaly,0.0,effect/phenotype
Preeclampsia,0.0,effect/phenotype
Toxemia of pregnancy,0.0,effect/phenotype
Premature birth,0.0,effect/phenotype
Arrhythmia,0.0,effect/phenotype
Pulmonary arterial hypertension,0.0,effect/phenotype
WASF3,0.0,gene/protein
regulation of vasoconstriction,0.0,biological_process
CNIH4,0.0,gene/protein
GRINA,0.0,gene/protein
MT-ATP6,0.0,gene/protein
regulation of insulin secretion,0.0,biological_process
NCOA2,0.0,gene/protein
type B pancreatic cell development,0.0,biological_process
RAPH1,0.0,gene/protein
NDFIP2,0.0,gene/protein
Urinary retention,0.0,effect/phenotype
CLIP4,0.0,gene/protein
TOMM6,0.0,gene/protein
USH2A,0.0,gene/protein
CLRN1,0.0,gene/protein
FAM161A,0.0,gene/protein
SEMA4A,0.0,gene/protein
ZNF408,0.0,gene/protein
SLC7A14,0.0,gene/protein
endothelin receptor signaling pathway,0.0,biological_process
response to pain,0.0,biological_process
cellular response to lipopolysaccharide,0.0,biological_process
regulation of epithelial cell proliferation,0.0,biological_process
response to muscle stretch,0.0,biological_process
response to prostaglandin F,0.0,biological_process
rhythmic excitation,0.0,biological_process
cellular response to mineralocorticoid stimulus,0.0,biological_process
regulation of sensory perception of pain,0.0,biological_process
melanocyte differentiation,0.0,biological_process
smooth muscle contraction,0.0,biological_process
positive regulation of endothelial cell migration,0.0,biological_process
nervous system development,0.0,biological_process
negative regulation of adenylate cyclase activity,0.0,biological_process
prostaglandin biosynthetic process,0.0,biological_process
HDAC7,0.0,gene/protein
positive regulation of cell growth involved in cardiac muscle cell development,0.0,biological_process
positive regulation of hormone secretion,0.0,biological_process
CYSRT1,0.0,gene/protein
maternal process involved in parturition,0.0,biological_process
regulation of systemic arterial blood pressure by endothelin,0.0,biological_process
PDXDC1,0.0,gene/protein
C1orf112,0.0,gene/protein
positive regulation of protein phosphorylation,0.0,biological_process
response to organic cyclic compound,0.0,biological_process
TJP1,0.0,gene/protein
KRTAP1-3,0.0,gene/protein
response to dexamethasone,0.0,biological_process
PDE6A,0.0,gene/protein
PDE6G,0.0,gene/protein
PDE6B,0.0,gene/protein
CA4,0.0,gene/protein
ARL3,0.0,gene/protein
PRPF31,0.0,gene/protein
IFT172,0.0,gene/protein
SPATA7,0.0,gene/protein
peptide hormone secretion,0.0,biological_process
FSCN2,0.0,gene/protein
BEST1,0.0,gene/protein
OFD1,0.0,gene/protein
PROM1,0.0,gene/protein
RP2,0.0,gene/protein
Neonatal insulin-dependent diabetes mellitus,0.0,effect/phenotype
IER3IP1,0.0,gene/protein
NKX2-2,0.0,gene/protein
KIZ,0.0,gene/protein
ARHGDIB,0.0,gene/protein
KLHL7,0.0,gene/protein
CRB1,0.0,gene/protein
AGBL5,0.0,gene/protein
RBP3,0.0,gene/protein
CHM,0.0,gene/protein
positive regulation of sarcomere organization,0.0,biological_process
protein kinase C deactivation,0.0,biological_process
MAK,0.0,gene/protein
multicellular organism aging,0.0,biological_process
AHSA1,0.0,gene/protein
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,0.0,biological_process
CORO1B,0.0,gene/protein
SAG,0.0,gene/protein
TUB,0.0,gene/protein
TULP1,0.0,gene/protein
PNPLA6,0.0,gene/protein
positive regulation of prostaglandin-endoperoxide synthase activity,0.0,biological_process
artery smooth muscle contraction,0.0,biological_process
LEAP2,0.0,gene/protein
PUS10,0.0,gene/protein
ADP signalling through P2Y purinoceptor 1,0.0,pathway
ornithine metabolic process,0.0,biological_process
MAN1A1,0.0,gene/protein
C18orf32,0.0,gene/protein
MFSD5,0.0,gene/protein
LMBR1,0.0,gene/protein
G protein-coupled receptor signaling pathway,0.0,biological_process
cellular response to drug,0.0,biological_process
SEC61A1,0.0,gene/protein
ANKS1B,0.0,gene/protein
TIMM50,0.0,gene/protein
SH2D3C,0.0,gene/protein
KCTD9P2,0.0,gene/protein
SLA2,0.0,gene/protein
cellular response to fatty acid,0.0,biological_process
regulation of glucose transmembrane transport,0.0,biological_process
SYNGR2,0.0,gene/protein
signal transduction,0.0,biological_process
Nuclear Receptor transcription pathway,0.0,pathway
negative regulation of cell population proliferation,0.0,biological_process
CNNM3,0.0,gene/protein
RBKS,0.0,gene/protein
ANKRD30BL,0.0,gene/protein
NIBAN2,0.0,gene/protein
SCAF11,0.0,gene/protein
RMRP,0.0,gene/protein
G alpha (z) signalling events,0.0,pathway
B3GALT1,0.0,gene/protein
MT-CO1,0.0,gene/protein
regulation of blood pressure,0.0,biological_process
MT-ND1,0.0,gene/protein
PTPN18,0.0,gene/protein
VAMP5,0.0,gene/protein
SPTLC1,0.0,gene/protein
SH3GL3,0.0,gene/protein
SCGB1D4,0.0,gene/protein
ERCC2,0.0,gene/protein
PIN4,0.0,gene/protein
CNTN2,0.0,gene/protein
P4HTM,0.0,gene/protein
CIP2A,0.0,gene/protein
HTR3A,0.0,gene/protein
regulation of pH,0.0,biological_process
positive regulation of prostaglandin secretion,0.0,biological_process
PIGT,0.0,gene/protein
ILKAP,0.0,gene/protein
PTK6,0.0,gene/protein
S100A7,0.0,gene/protein
OTUD7B,0.0,gene/protein
SPNS1,0.0,gene/protein
VPS11,0.0,gene/protein
response to hypoxia,0.0,biological_process
activation of adenylate cyclase activity,0.0,biological_process
enteric nervous system development,0.0,biological_process
ARL5B,0.0,gene/protein
aging,0.0,biological_process
cGMP-mediated signaling,0.0,biological_process
macrophage chemotaxis,0.0,biological_process
activation of phospholipase C activity,0.0,biological_process
KRT5,0.0,gene/protein
peripheral nervous system development,0.0,biological_process
neural crest cell migration,0.0,biological_process
EXOC1,0.0,gene/protein
TYW1B,0.0,gene/protein
VPS8,0.0,gene/protein
EXOC2,0.0,gene/protein
response to amino acid,0.0,biological_process
positive regulation of chemokine-mediated signaling pathway,0.0,biological_process
TPI1,0.0,gene/protein
Recurrent staphylococcal infections,0.0,effect/phenotype
RSPH9,0.0,gene/protein
PDGFD,0.0,gene/protein
TIGD5,0.0,gene/protein
INSL6,0.0,gene/protein
MRPL4,0.0,gene/protein
negative regulation of PERK-mediated unfolded protein response,0.0,biological_process
regulation of intracellular protein transport,0.0,biological_process
PCGF6,0.0,gene/protein
HADHB,0.0,gene/protein
regulation of hepatocyte growth factor receptor signaling pathway,0.0,biological_process
GOSR1,0.0,gene/protein
RXRG,0.0,gene/protein
negative regulation of neuron differentiation,0.0,biological_process
NACC1,0.0,gene/protein
protein homotrimerization,0.0,biological_process
protein glycosylation,0.0,biological_process
regulation of intracellular cholesterol transport,0.0,biological_process
regulation of type I interferon-mediated signaling pathway,0.0,biological_process
LMO4,0.0,gene/protein
TRAPPC5,0.0,gene/protein
GSE1,0.0,gene/protein
KAT8,0.0,gene/protein
histone acetylation,0.0,biological_process
DNA repair,0.0,biological_process
FOXR1,0.0,gene/protein
