node,degree_centrality,node_type
TUBB2A,8.20411846747067e-05,gene/protein
SLC35A5,8.20411846747067e-05,gene/protein
GTF2H1,8.20411846747067e-05,gene/protein
ATXN1L,8.20411846747067e-05,gene/protein
GLYR1,8.20411846747067e-05,gene/protein
SUMF1,8.20411846747067e-05,gene/protein
WDR81,8.20411846747067e-05,gene/protein
MFSD1,8.20411846747067e-05,gene/protein
ATG12,8.20411846747067e-05,gene/protein
mesenchymal cell development,8.20411846747067e-05,biological_process
SMN2,8.20411846747067e-05,gene/protein
RPUSD4,8.20411846747067e-05,gene/protein
FBF1,8.20411846747067e-05,gene/protein
MAP1S,8.20411846747067e-05,gene/protein
AP5S1,8.20411846747067e-05,gene/protein
POLR3F,8.20411846747067e-05,gene/protein
CNOT11,8.20411846747067e-05,gene/protein
OSGEP,8.20411846747067e-05,gene/protein
COMMD9,8.20411846747067e-05,gene/protein
positive regulation of autophagy in response to ER overload,8.20411846747067e-05,biological_process
Decreased basophil count,8.20411846747067e-05,immune_effect/phenotype
EIF4B,8.20411846747067e-05,gene/protein
Activation of BIM and translocation to mitochondria ,8.20411846747067e-05,pathway
meiosis I,8.20411846747067e-05,biological_process
Gastroesophageal reflux,8.20411846747067e-05,effect/phenotype
Smooth philtrum,8.20411846747067e-05,effect/phenotype
Thoracolumbar kyphosis,8.20411846747067e-05,effect/phenotype
Narrow mouth,8.20411846747067e-05,effect/phenotype
Abnormal cardiac septum morphology,8.20411846747067e-05,effect/phenotype
Microretrognathia,8.20411846747067e-05,effect/phenotype
Tapered finger,8.20411846747067e-05,effect/phenotype
CEBPE,8.20411846747067e-05,gene/protein
NSMCE2,8.20411846747067e-05,gene/protein
PHF23,8.20411846747067e-05,gene/protein
AP5Z1,8.20411846747067e-05,gene/protein
TSSK4,8.20411846747067e-05,gene/protein
CIDECP1,8.20411846747067e-05,gene/protein
TIMM29,8.20411846747067e-05,gene/protein
TFPT,8.20411846747067e-05,gene/protein
SDR39U1,8.20411846747067e-05,gene/protein
adult locomotory behavior,8.20411846747067e-05,biological_process
mitotic cell cycle phase transition,8.20411846747067e-05,biological_process
regulation of cyclin-dependent protein serine/threonine kinase activity,8.20411846747067e-05,biological_process
cellular response to X-ray,8.20411846747067e-05,biological_process
TEAD2,8.20411846747067e-05,gene/protein
GPD1L,8.20411846747067e-05,gene/protein
APOA5,8.20411846747067e-05,gene/protein
FBXW4P1,8.20411846747067e-05,gene/protein
RRP1,8.20411846747067e-05,gene/protein
RETREG2,8.20411846747067e-05,gene/protein
positive regulation of fibroblast apoptotic process,8.20411846747067e-05,biological_process
POLR3D,8.20411846747067e-05,gene/protein
ZNF507,8.20411846747067e-05,gene/protein
FGFR3,8.20411846747067e-05,gene/protein
regulation of the force of heart contraction,8.20411846747067e-05,biological_process
regulation of cardiac muscle contraction by calcium ion signaling,8.20411846747067e-05,biological_process
Cyclin D associated events in G1,8.20411846747067e-05,pathway
DZANK1,8.20411846747067e-05,gene/protein
ABT1,8.20411846747067e-05,gene/protein
GALNS,8.20411846747067e-05,gene/protein
RBM42,8.20411846747067e-05,gene/protein
CNPPD1,8.20411846747067e-05,gene/protein
COMMD4,8.20411846747067e-05,gene/protein
ARMT1,8.20411846747067e-05,gene/protein
GABARAP,8.20411846747067e-05,gene/protein
COX4I1,8.20411846747067e-05,gene/protein
RNASEK,8.20411846747067e-05,gene/protein
METTL13,8.20411846747067e-05,gene/protein
Regulation of RUNX1 Expression and Activity,8.20411846747067e-05,pathway
XRCC3,8.20411846747067e-05,gene/protein
TMEM63B,8.20411846747067e-05,gene/protein
SLC35E1,8.20411846747067e-05,gene/protein
SLC4A4,8.20411846747067e-05,gene/protein
TPTE,8.20411846747067e-05,gene/protein
LRRC8B,8.20411846747067e-05,gene/protein
PPP3R1,8.20411846747067e-05,gene/protein
RABL3,8.20411846747067e-05,gene/protein
SUSD4,8.20411846747067e-05,gene/protein
FUT3,8.20411846747067e-05,gene/protein
PBX1,8.20411846747067e-05,gene/protein
TRIAP1,8.20411846747067e-05,gene/protein
SPATA5L1,8.20411846747067e-05,gene/protein
"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",8.20411846747067e-05,pathway
TMEM33,8.20411846747067e-05,gene/protein
Protruding ear,8.20411846747067e-05,effect/phenotype
Recurrent fungal infections,8.20411846747067e-05,effect/phenotype
Increased circulating IgM level,8.20411846747067e-05,immune_effect/phenotype
Abnormal CD4:CD8 ratio,8.20411846747067e-05,immune_effect/phenotype
Anti-thyroglobulin antibody positivity,8.20411846747067e-05,immune_effect/phenotype
Anti-thyroid peroxidase antibody positivity,8.20411846747067e-05,immune_effect/phenotype
Crohn's disease,8.20411846747067e-05,effect/phenotype
Perinuclear antineutrophil antibody positivity,8.20411846747067e-05,immune_effect/phenotype
Pulmonary fibrosis,8.20411846747067e-05,effect/phenotype
Chronic diarrhea,8.20411846747067e-05,effect/phenotype
Frequent Giardia lamblia infestation,8.20411846747067e-05,effect/phenotype
Colon cancer,8.20411846747067e-05,effect/phenotype
T-tubule organization,8.20411846747067e-05,biological_process
KTN1,8.20411846747067e-05,gene/protein
C17orf75,8.20411846747067e-05,gene/protein
CNGA3,8.20411846747067e-05,gene/protein
BTNL3,8.20411846747067e-05,gene/protein
SLC1A5,8.20411846747067e-05,gene/protein
GLI2,8.20411846747067e-05,gene/protein
BECN2,8.20411846747067e-05,gene/protein
BNIP2,8.20411846747067e-05,gene/protein
regulation of calcium ion transport,8.20411846747067e-05,biological_process
PPP3CC,8.20411846747067e-05,gene/protein
NCOA5,8.20411846747067e-05,gene/protein
SPPL3,8.20411846747067e-05,gene/protein
SLC4A8,8.20411846747067e-05,gene/protein
CST7,8.20411846747067e-05,gene/protein
PCDHGB4,8.20411846747067e-05,gene/protein
KCNS3,8.20411846747067e-05,gene/protein
ATP5F1B,8.20411846747067e-05,gene/protein
PTDSS1,8.20411846747067e-05,gene/protein
Pulmonary infiltrates,8.20411846747067e-05,effect/phenotype
Increased proportion of transitional B cells,8.20411846747067e-05,immune_effect/phenotype
Rheumatoid factor positive,8.20411846747067e-05,immune_effect/phenotype
Increased circulating IgG level,8.20411846747067e-05,immune_effect/phenotype
NRAGE signals death through JNK,8.20411846747067e-05,pathway
regulation of developmental pigmentation,8.20411846747067e-05,biological_process
developmental pigmentation,8.20411846747067e-05,biological_process
tube formation,8.20411846747067e-05,biological_process
Moderate global developmental delay,8.20411846747067e-05,effect/phenotype
post-embryonic animal organ morphogenesis,8.20411846747067e-05,biological_process
Combined immunodeficiency,8.20411846747067e-05,immune_effect/phenotype
Recurrent fever,8.20411846747067e-05,effect/phenotype
Decreased proportion of CD3-positive T cells,8.20411846747067e-05,immune_effect/phenotype
Post-vaccination measles,8.20411846747067e-05,effect/phenotype
ROR1,8.20411846747067e-05,gene/protein
MCOLN3,8.20411846747067e-05,gene/protein
Soft skin,8.20411846747067e-05,effect/phenotype
Decreased lymphocyte proliferation in response to mitogen,8.20411846747067e-05,immune_effect/phenotype
Disseminated nontuberculous mycobacterial infection,8.20411846747067e-05,effect/phenotype
Hypodontia,8.20411846747067e-05,effect/phenotype
Myopathic facies,8.20411846747067e-05,effect/phenotype
BCGosis,8.20411846747067e-05,effect/phenotype
Persistent EBV viremia,8.20411846747067e-05,effect/phenotype
Decreased circulating IgE,8.20411846747067e-05,immune_effect/phenotype
Decreased proportion of class-switched memory B cells,8.20411846747067e-05,immune_effect/phenotype
EXOC3,8.20411846747067e-05,gene/protein
SGSM2,8.20411846747067e-05,gene/protein
PPP1CB,8.20411846747067e-05,gene/protein
SH3GL2,8.20411846747067e-05,gene/protein
DNAJA2,8.20411846747067e-05,gene/protein
Agammaglobulinemia,8.20411846747067e-05,immune_effect/phenotype
Follicular hyperplasia,8.20411846747067e-05,effect/phenotype
FRAT2,8.20411846747067e-05,gene/protein
SPCS2,8.20411846747067e-05,gene/protein
intracellular protein transmembrane transport,8.20411846747067e-05,biological_process
TREML2,8.20411846747067e-05,gene/protein
FNDC5,8.20411846747067e-05,gene/protein
ENTPD4,8.20411846747067e-05,gene/protein
PCDHB5,8.20411846747067e-05,gene/protein
PCDHA12,8.20411846747067e-05,gene/protein
TSPAN17,8.20411846747067e-05,gene/protein
HTR3E,8.20411846747067e-05,gene/protein
HNRNPA2B1,8.20411846747067e-05,gene/protein
SYT12,8.20411846747067e-05,gene/protein
peptidyl-threonine phosphorylation,8.20411846747067e-05,biological_process
SOS2,8.20411846747067e-05,gene/protein
MT-CO2,8.20411846747067e-05,gene/protein
Spastic paraplegia,8.20411846747067e-05,effect/phenotype
Gingival overgrowth,8.20411846747067e-05,effect/phenotype
Enlarged polycystic ovaries,8.20411846747067e-05,effect/phenotype
Maternal virilization in pregnancy,8.20411846747067e-05,effect/phenotype
Eunuchoid habitus,8.20411846747067e-05,effect/phenotype
Female pseudohermaphroditism,8.20411846747067e-05,effect/phenotype
Delayed epiphyseal ossification,8.20411846747067e-05,effect/phenotype
Communicating hydrocephalus,8.20411846747067e-05,effect/phenotype
Aortic regurgitation,8.20411846747067e-05,effect/phenotype
Loss of speech,8.20411846747067e-05,effect/phenotype
Arnold-Chiari malformation,8.20411846747067e-05,effect/phenotype
PASK,8.20411846747067e-05,gene/protein
animal organ senescence,8.20411846747067e-05,biological_process
response to iron(II) ion,8.20411846747067e-05,biological_process
KNG1,8.20411846747067e-05,gene/protein
LRRCC1,8.20411846747067e-05,gene/protein
TMED6,8.20411846747067e-05,gene/protein
CDK19,8.20411846747067e-05,gene/protein
NUDCD1,8.20411846747067e-05,gene/protein
Flat face,8.20411846747067e-05,effect/phenotype
Vacuolated lymphocytes,8.20411846747067e-05,immune_effect/phenotype
Long hallux,8.20411846747067e-05,effect/phenotype
Rod-cone dystrophy,8.20411846747067e-05,effect/phenotype
gland morphogenesis,8.20411846747067e-05,biological_process
positive regulation of melanocyte differentiation,8.20411846747067e-05,biological_process
RPS6KB1,8.20411846747067e-05,gene/protein
VAMP1,8.20411846747067e-05,gene/protein
NKG7,8.20411846747067e-05,gene/protein
EVA1C,8.20411846747067e-05,gene/protein
PIGO,8.20411846747067e-05,gene/protein
animal organ regeneration,8.20411846747067e-05,biological_process
RPL19,8.20411846747067e-05,gene/protein
Abnormal rib cage morphology,8.20411846747067e-05,effect/phenotype
Corneal opacity,8.20411846747067e-05,effect/phenotype
Drowsiness,8.20411846747067e-05,effect/phenotype
Hallucinations,8.20411846747067e-05,effect/phenotype
Narrow palate,8.20411846747067e-05,effect/phenotype
Hypoplastic inferior ilia,8.20411846747067e-05,effect/phenotype
Depressed nasal ridge,8.20411846747067e-05,effect/phenotype
TMEM50A,8.20411846747067e-05,gene/protein
TMEM52B,8.20411846747067e-05,gene/protein
PGAP2,8.20411846747067e-05,gene/protein
AKAP12,8.20411846747067e-05,gene/protein
PFKP,8.20411846747067e-05,gene/protein
choline catabolic process,8.20411846747067e-05,biological_process
stem cell differentiation,8.20411846747067e-05,biological_process
Abnormality of the sphenoid sinus,8.20411846747067e-05,effect/phenotype
DGCR2,8.20411846747067e-05,gene/protein
CDK20,8.20411846747067e-05,gene/protein
protein methylation,8.20411846747067e-05,biological_process
BET1,8.20411846747067e-05,gene/protein
SYT2,8.20411846747067e-05,gene/protein
BMP10,8.20411846747067e-05,gene/protein
PSCA,8.20411846747067e-05,gene/protein
ARL8B,8.20411846747067e-05,gene/protein
TMEM11,8.20411846747067e-05,gene/protein
CIB1,8.20411846747067e-05,gene/protein
TMEM86A,8.20411846747067e-05,gene/protein
BCAR3,8.20411846747067e-05,gene/protein
positive regulation of smooth muscle cell migration,8.20411846747067e-05,biological_process
negative regulation of osteoblast proliferation,8.20411846747067e-05,biological_process
regulation of viral genome replication,8.20411846747067e-05,biological_process
B cell lineage commitment,8.20411846747067e-05,biological_process
regulation of nitrogen utilization,8.20411846747067e-05,biological_process
oocyte development,8.20411846747067e-05,biological_process
Abnormality of the helix,8.20411846747067e-05,effect/phenotype
Generalized abnormality of skin,8.20411846747067e-05,effect/phenotype
Osteolysis,8.20411846747067e-05,effect/phenotype
Cranial hyperostosis,8.20411846747067e-05,effect/phenotype
Cortical thickening of long bone diaphyses,8.20411846747067e-05,effect/phenotype
Infantile axial hypotonia,8.20411846747067e-05,effect/phenotype
Bilateral coxa valga,8.20411846747067e-05,effect/phenotype
Subcortical cerebral atrophy,8.20411846747067e-05,effect/phenotype
Short attention span,8.20411846747067e-05,effect/phenotype
Mixed hearing impairment,8.20411846747067e-05,effect/phenotype
Increased vertebral height,8.20411846747067e-05,effect/phenotype
Dental malocclusion,8.20411846747067e-05,effect/phenotype
Progressive microcephaly,8.20411846747067e-05,effect/phenotype
regulation of homocysteine metabolic process,8.20411846747067e-05,biological_process
L-methionine salvage,8.20411846747067e-05,biological_process
digestive tract development,8.20411846747067e-05,biological_process
Defective T cell proliferation,8.20411846747067e-05,immune_effect/phenotype
Dysostosis multiplex,8.20411846747067e-05,effect/phenotype
Delusions,8.20411846747067e-05,effect/phenotype
PLPP4,8.20411846747067e-05,gene/protein
CLN6,8.20411846747067e-05,gene/protein
TRIM72,8.20411846747067e-05,gene/protein
LGALS9,8.20411846747067e-05,gene/protein
response to chlorate,8.20411846747067e-05,biological_process
response to vitamin,8.20411846747067e-05,biological_process
Craniofacial hyperostosis,8.20411846747067e-05,effect/phenotype
Highly arched eyebrow,8.20411846747067e-05,effect/phenotype
Facial shape deformation,8.20411846747067e-05,effect/phenotype
Asthenia,8.20411846747067e-05,effect/phenotype
Synostosis of joints,8.20411846747067e-05,effect/phenotype
Bowing of the long bones,8.20411846747067e-05,effect/phenotype
Avascular necrosis,8.20411846747067e-05,effect/phenotype
KBTBD7,8.20411846747067e-05,gene/protein
TOMM40,8.20411846747067e-05,gene/protein
TUBG1,8.20411846747067e-05,gene/protein
GABRG2,8.20411846747067e-05,gene/protein
carnitine shuttle,8.20411846747067e-05,biological_process
CUL7,8.20411846747067e-05,gene/protein
SMIM1,8.20411846747067e-05,gene/protein
FAM241B,8.20411846747067e-05,gene/protein
SLC13A3,8.20411846747067e-05,gene/protein
MIP,8.20411846747067e-05,gene/protein
KIR2DL3,8.20411846747067e-05,gene/protein
NRG4,8.20411846747067e-05,gene/protein
GALNT15,8.20411846747067e-05,gene/protein
AKT-mediated inactivation of FOXO1A,8.20411846747067e-05,pathway
response to UV,8.20411846747067e-05,biological_process
adenylate cyclase-inhibiting dopamine receptor signaling pathway,8.20411846747067e-05,biological_process
morphogenesis of embryonic epithelium,8.20411846747067e-05,biological_process
exocrine pancreas development,8.20411846747067e-05,biological_process
Activated NTRK3 signals through PI3K,8.20411846747067e-05,pathway
PCDHGA5,8.20411846747067e-05,gene/protein
VSIG1,8.20411846747067e-05,gene/protein
